geo_accession,split,species
GSM5268658,TRAIN,MOUSE
GSM5269034,TRAIN,MOUSE
GSM5269193,TRAIN,MOUSE
GSM5269212,TRAIN,MOUSE
GSM5271286,TRAIN,MOUSE
GSM5271302,TRAIN,MOUSE
GSM5272504,TRAIN,MOUSE
GSM5272657,TRAIN,MOUSE
GSM5273018,TRAIN,MOUSE
GSM5276892,TRAIN,MOUSE
GSM5276903,TRAIN,MOUSE
GSM5277261,TRAIN,MOUSE
GSM5277279,TRAIN,MOUSE
GSM5277414,TRAIN,MOUSE
GSM5277421,TRAIN,MOUSE
GSM5277678,TRAIN,MOUSE
GSM5278036,TRAIN,MOUSE
GSM5280017,TRAIN,MOUSE
GSM5280851,TRAIN,MOUSE
GSM5280852,TRAIN,MOUSE
GSM5282838,TRAIN,MOUSE
GSM5282929,TRAIN,MOUSE
GSM5283209,TRAIN,MOUSE
GSM5283214,TRAIN,MOUSE
GSM5283235,TRAIN,MOUSE
GSM5283237,TRAIN,MOUSE
GSM5283972,TRAIN,MOUSE
GSM5284172,TRAIN,MOUSE
GSM5284202,TRAIN,MOUSE
GSM5284311,TRAIN,MOUSE
GSM5284417,TRAIN,MOUSE
GSM5284533,TRAIN,MOUSE
GSM5284551,TRAIN,MOUSE
GSM5285140,TRAIN,MOUSE
GSM5285218,TRAIN,MOUSE
GSM5285762,TRAIN,MOUSE
GSM5285913,TRAIN,MOUSE
GSM5287736,TRAIN,MOUSE
GSM5288348,TRAIN,MOUSE
GSM5288355,TRAIN,MOUSE
GSM5288871,TRAIN,MOUSE
GSM5289468,TRAIN,MOUSE
GSM5289478,TRAIN,MOUSE
GSM5289670,TRAIN,MOUSE
GSM5291169,TRAIN,MOUSE
GSM5292448,TRAIN,MOUSE
GSM5292455,TRAIN,MOUSE
GSM5292822,TRAIN,MOUSE
GSM5293460,TRAIN,MOUSE
GSM5293768,TRAIN,MOUSE
GSM5309244,TRAIN,MOUSE
GSM5311490,TRAIN,MOUSE
GSM5315276,TRAIN,MOUSE
GSM5318789,TRAIN,MOUSE
GSM5322091,TRAIN,MOUSE
GSM5324535,TRAIN,MOUSE
GSM5326671,TRAIN,MOUSE
GSM5326681,TRAIN,MOUSE
GSM5328072,TRAIN,MOUSE
GSM5329089,TRAIN,MOUSE
GSM5331512,TRAIN,MOUSE
GSM5332612,TRAIN,MOUSE
GSM5335080,TRAIN,MOUSE
GSM5335085,TRAIN,MOUSE
GSM5335310,TRAIN,MOUSE
GSM5335537,TRAIN,MOUSE
GSM5335549,TRAIN,MOUSE
GSM5341174,TRAIN,MOUSE
GSM5341187,TRAIN,MOUSE
GSM5341192,TRAIN,MOUSE
GSM5341722,TRAIN,MOUSE
GSM5341836,TRAIN,MOUSE
GSM5341841,TRAIN,MOUSE
GSM5341845,TRAIN,MOUSE
GSM5341920,TRAIN,MOUSE
GSM5341921,TRAIN,MOUSE
GSM5342004,TRAIN,MOUSE
GSM5342296,TRAIN,MOUSE
GSM5342348,TRAIN,MOUSE
GSM5342767,TRAIN,MOUSE
GSM5344589,TRAIN,MOUSE
GSM5345305,TRAIN,MOUSE
GSM5346043,TRAIN,MOUSE
GSM5346049,TRAIN,MOUSE
GSM5348222,TRAIN,MOUSE
GSM5348456,TRAIN,MOUSE
GSM5350873,TRAIN,MOUSE
GSM5350876,TRAIN,MOUSE
GSM5351001,TRAIN,MOUSE
GSM5351056,TRAIN,MOUSE
GSM5353465,TRAIN,MOUSE
GSM5353488,TRAIN,MOUSE
GSM5353507,TRAIN,MOUSE
GSM5354267,TRAIN,MOUSE
GSM5354674,TRAIN,MOUSE
GSM5355670,TRAIN,MOUSE
GSM5355762,TRAIN,MOUSE
GSM5356259,TRAIN,MOUSE
GSM5356322,TRAIN,MOUSE
GSM5356877,TRAIN,MOUSE
GSM5359378,TRAIN,MOUSE
GSM5359875,TRAIN,MOUSE
GSM5360386,TRAIN,MOUSE
GSM5360387,TRAIN,MOUSE
GSM5360422,TRAIN,MOUSE
GSM5363056,TRAIN,MOUSE
GSM5364143,TRAIN,MOUSE
GSM5364147,TRAIN,MOUSE
GSM5369068,TRAIN,MOUSE
GSM5369532,TRAIN,MOUSE
GSM5369776,TRAIN,MOUSE
GSM5379930,TRAIN,MOUSE
GSM5379932,TRAIN,MOUSE
GSM5379999,TRAIN,MOUSE
GSM5380297,TRAIN,MOUSE
GSM5380909,TRAIN,MOUSE
GSM5384540,TRAIN,MOUSE
GSM5385858,TRAIN,MOUSE
GSM5385933,TRAIN,MOUSE
GSM5385934,TRAIN,MOUSE
GSM5386867,TRAIN,MOUSE
GSM5387094,TRAIN,MOUSE
GSM5387197,TRAIN,MOUSE
GSM5387714,TRAIN,MOUSE
GSM5389540,TRAIN,MOUSE
GSM5390354,TRAIN,MOUSE
GSM5390848,TRAIN,MOUSE
GSM5391918,TRAIN,MOUSE
GSM5392311,TRAIN,MOUSE
GSM5393036,TRAIN,MOUSE
GSM5393123,TRAIN,MOUSE
GSM5393205,TRAIN,MOUSE
GSM5393551,TRAIN,MOUSE
GSM5393755,TRAIN,MOUSE
GSM5394637,TRAIN,MOUSE
GSM5395297,TRAIN,MOUSE
GSM5395310,TRAIN,MOUSE
GSM5395379,TRAIN,MOUSE
GSM5395386,TRAIN,MOUSE
GSM5395444,TRAIN,MOUSE
GSM5395521,TRAIN,MOUSE
GSM5397130,TRAIN,MOUSE
GSM5397147,TRAIN,MOUSE
GSM5397350,TRAIN,MOUSE
GSM5398346,TRAIN,MOUSE
GSM5398818,TRAIN,MOUSE
GSM5398838,TRAIN,MOUSE
GSM5398844,TRAIN,MOUSE
GSM5399209,TRAIN,MOUSE
GSM5399213,TRAIN,MOUSE
GSM5399249,TRAIN,MOUSE
GSM5399364,TRAIN,MOUSE
GSM5399833,TRAIN,MOUSE
GSM5400003,TRAIN,MOUSE
GSM5400545,TRAIN,MOUSE
GSM5400942,TRAIN,MOUSE
GSM5401693,TRAIN,MOUSE
GSM5402077,TRAIN,MOUSE
GSM5402106,TRAIN,MOUSE
GSM5402600,TRAIN,MOUSE
GSM5403457,TRAIN,MOUSE
GSM5403458,TRAIN,MOUSE
GSM5403977,TRAIN,MOUSE
GSM5404223,TRAIN,MOUSE
GSM5404836,TRAIN,MOUSE
GSM5406103,TRAIN,MOUSE
GSM5406353,TRAIN,MOUSE
GSM5406414,TRAIN,MOUSE
GSM5406426,TRAIN,MOUSE
GSM5407036,TRAIN,MOUSE
GSM5407145,TRAIN,MOUSE
GSM5407182,TRAIN,MOUSE
GSM5410565,TRAIN,MOUSE
GSM5410906,TRAIN,MOUSE
GSM5410916,TRAIN,MOUSE
GSM5410921,TRAIN,MOUSE
GSM5410944,TRAIN,MOUSE
GSM5410955,TRAIN,MOUSE
GSM5411304,TRAIN,MOUSE
GSM5411599,TRAIN,MOUSE
GSM5411886,TRAIN,MOUSE
GSM5412106,TRAIN,MOUSE
GSM5416675,TRAIN,MOUSE
GSM5416753,TRAIN,MOUSE
GSM5416767,TRAIN,MOUSE
GSM5417348,TRAIN,MOUSE
GSM5417352,TRAIN,MOUSE
GSM5418429,TRAIN,MOUSE
GSM5419301,TRAIN,MOUSE
GSM5419449,TRAIN,MOUSE
GSM5420431,TRAIN,MOUSE
GSM5420435,TRAIN,MOUSE
GSM5420442,TRAIN,MOUSE
GSM5420540,TRAIN,MOUSE
GSM5420574,TRAIN,MOUSE
GSM5420576,TRAIN,MOUSE
GSM5420586,TRAIN,MOUSE
GSM5426194,TRAIN,MOUSE
GSM5426245,TRAIN,MOUSE
GSM5429931,TRAIN,MOUSE
GSM5433245,TRAIN,MOUSE
GSM5434008,TRAIN,MOUSE
GSM5434082,TRAIN,MOUSE
GSM5434603,TRAIN,MOUSE
GSM5434636,TRAIN,MOUSE
GSM5436004,TRAIN,MOUSE
GSM5436208,TRAIN,MOUSE
GSM5436223,TRAIN,MOUSE
GSM5436528,TRAIN,MOUSE
GSM5436548,TRAIN,MOUSE
GSM5440783,TRAIN,MOUSE
GSM5440855,TRAIN,MOUSE
GSM5444781,TRAIN,MOUSE
GSM5444784,TRAIN,MOUSE
GSM5448108,TRAIN,MOUSE
GSM5448211,TRAIN,MOUSE
GSM5448259,TRAIN,MOUSE
GSM5448311,TRAIN,MOUSE
GSM5448476,TRAIN,MOUSE
GSM5448642,TRAIN,MOUSE
GSM5448688,TRAIN,MOUSE
GSM5451882,TRAIN,MOUSE
GSM5453420,TRAIN,MOUSE
GSM5454308,TRAIN,MOUSE
GSM5454578,TRAIN,MOUSE
GSM5455398,TRAIN,MOUSE
GSM5455670,TRAIN,MOUSE
GSM5455690,TRAIN,MOUSE
GSM5455695,TRAIN,MOUSE
GSM5455748,TRAIN,MOUSE
GSM5455761,TRAIN,MOUSE
GSM5455812,TRAIN,MOUSE
GSM5455833,TRAIN,MOUSE
GSM5455884,TRAIN,MOUSE
GSM5455893,TRAIN,MOUSE
GSM5455906,TRAIN,MOUSE
GSM5456802,TRAIN,MOUSE
GSM5456850,TRAIN,MOUSE
GSM5460428,TRAIN,MOUSE
GSM5460648,TRAIN,MOUSE
GSM5460857,TRAIN,MOUSE
GSM5461523,TRAIN,MOUSE
GSM5461807,TRAIN,MOUSE
GSM5461897,TRAIN,MOUSE
GSM5464524,TRAIN,MOUSE
GSM5464534,TRAIN,MOUSE
GSM5465199,TRAIN,MOUSE
GSM5465235,TRAIN,MOUSE
GSM5465281,TRAIN,MOUSE
GSM5466096,TRAIN,MOUSE
GSM5466102,TRAIN,MOUSE
GSM5466310,TRAIN,MOUSE
GSM5466428,TRAIN,MOUSE
GSM5467667,TRAIN,MOUSE
GSM5470514,TRAIN,MOUSE
GSM5470633,TRAIN,MOUSE
GSM5471153,TRAIN,MOUSE
GSM5471516,TRAIN,MOUSE
GSM5471637,TRAIN,MOUSE
GSM5471695,TRAIN,MOUSE
GSM5473773,TRAIN,MOUSE
GSM5473787,TRAIN,MOUSE
GSM5475050,TRAIN,MOUSE
GSM5482581,TRAIN,MOUSE
GSM5484208,TRAIN,MOUSE
GSM5484233,TRAIN,MOUSE
GSM5484234,TRAIN,MOUSE
GSM5484678,TRAIN,MOUSE
GSM5491957,TRAIN,MOUSE
GSM5491966,TRAIN,MOUSE
GSM5492796,TRAIN,MOUSE
GSM5494717,TRAIN,MOUSE
GSM5494718,TRAIN,MOUSE
GSM5501144,TRAIN,MOUSE
GSM5502116,TRAIN,MOUSE
GSM5502273,TRAIN,MOUSE
GSM5502276,TRAIN,MOUSE
GSM5503178,TRAIN,MOUSE
GSM5503180,TRAIN,MOUSE
GSM5503228,TRAIN,MOUSE
GSM5503646,TRAIN,MOUSE
GSM5503754,TRAIN,MOUSE
GSM5503785,TRAIN,MOUSE
GSM5504066,TRAIN,MOUSE
GSM5504138,TRAIN,MOUSE
GSM5504592,TRAIN,MOUSE
GSM5504605,TRAIN,MOUSE
GSM5504657,TRAIN,MOUSE
GSM5506349,TRAIN,MOUSE
GSM5508745,TRAIN,MOUSE
GSM5508900,TRAIN,MOUSE
GSM5509919,TRAIN,MOUSE
GSM5509961,TRAIN,MOUSE
GSM5510052,TRAIN,MOUSE
GSM5510385,TRAIN,MOUSE
GSM5510491,TRAIN,MOUSE
GSM5512470,TRAIN,MOUSE
GSM5512542,TRAIN,MOUSE
GSM5512770,TRAIN,MOUSE
GSM5513470,TRAIN,MOUSE
GSM5513563,TRAIN,MOUSE
GSM5514080,TRAIN,MOUSE
GSM5514100,TRAIN,MOUSE
GSM5516178,TRAIN,MOUSE
GSM5516766,TRAIN,MOUSE
GSM5518373,TRAIN,MOUSE
GSM5519187,TRAIN,MOUSE
GSM5525527,TRAIN,MOUSE
GSM5528425,TRAIN,MOUSE
GSM5529353,TRAIN,MOUSE
GSM5529498,TRAIN,MOUSE
GSM5530016,TRAIN,MOUSE
GSM5530699,TRAIN,MOUSE
GSM5531015,TRAIN,MOUSE
GSM5531485,TRAIN,MOUSE
GSM5531633,TRAIN,MOUSE
GSM5531698,TRAIN,MOUSE
GSM5532426,TRAIN,MOUSE
GSM5534120,TRAIN,MOUSE
GSM5534281,TRAIN,MOUSE
GSM5535634,TRAIN,MOUSE
GSM5535994,TRAIN,MOUSE
GSM5536851,TRAIN,MOUSE
GSM5536868,TRAIN,MOUSE
GSM5537341,TRAIN,MOUSE
GSM5537440,TRAIN,MOUSE
GSM5537444,TRAIN,MOUSE
GSM5537458,TRAIN,MOUSE
GSM5538247,TRAIN,MOUSE
GSM5538268,TRAIN,MOUSE
GSM5538559,TRAIN,MOUSE
GSM5538586,TRAIN,MOUSE
GSM5538611,TRAIN,MOUSE
GSM5538617,TRAIN,MOUSE
GSM5538680,TRAIN,MOUSE
GSM5538701,TRAIN,MOUSE
GSM5538706,TRAIN,MOUSE
GSM5542401,TRAIN,MOUSE
GSM5542628,TRAIN,MOUSE
GSM5542678,TRAIN,MOUSE
GSM5542700,TRAIN,MOUSE
GSM5542745,TRAIN,MOUSE
GSM5542786,TRAIN,MOUSE
GSM5542791,TRAIN,MOUSE
GSM5543383,TRAIN,MOUSE
GSM5548439,TRAIN,MOUSE
GSM5548555,TRAIN,MOUSE
GSM5550147,TRAIN,MOUSE
GSM5552008,TRAIN,MOUSE
GSM5552216,TRAIN,MOUSE
GSM5552253,TRAIN,MOUSE
GSM5552271,TRAIN,MOUSE
GSM5552402,TRAIN,MOUSE
GSM5553793,TRAIN,MOUSE
GSM5553899,TRAIN,MOUSE
GSM5554166,TRAIN,MOUSE
GSM5554974,TRAIN,MOUSE
GSM5555518,TRAIN,MOUSE
GSM5555519,TRAIN,MOUSE
GSM5555539,TRAIN,MOUSE
GSM5557493,TRAIN,MOUSE
GSM5558138,TRAIN,MOUSE
GSM5558426,TRAIN,MOUSE
GSM5558724,TRAIN,MOUSE
GSM5558886,TRAIN,MOUSE
GSM5560731,TRAIN,MOUSE
GSM5560734,TRAIN,MOUSE
GSM5560968,TRAIN,MOUSE
GSM5566226,TRAIN,MOUSE
GSM5566887,TRAIN,MOUSE
GSM5567162,TRAIN,MOUSE
GSM5567295,TRAIN,MOUSE
GSM5567477,TRAIN,MOUSE
GSM5567848,TRAIN,MOUSE
GSM5567852,TRAIN,MOUSE
GSM5567885,TRAIN,MOUSE
GSM5568098,TRAIN,MOUSE
GSM5568997,TRAIN,MOUSE
GSM5569808,TRAIN,MOUSE
GSM5569942,TRAIN,MOUSE
GSM5569965,TRAIN,MOUSE
GSM5570179,TRAIN,MOUSE
GSM5570322,TRAIN,MOUSE
GSM5570451,TRAIN,MOUSE
GSM5570525,TRAIN,MOUSE
GSM5570571,TRAIN,MOUSE
GSM5572096,TRAIN,MOUSE
GSM5572117,TRAIN,MOUSE
GSM5572148,TRAIN,MOUSE
GSM5572184,TRAIN,MOUSE
GSM5573277,TRAIN,MOUSE
GSM5573284,TRAIN,MOUSE
GSM5573625,TRAIN,MOUSE
GSM5573737,TRAIN,MOUSE
GSM5574682,TRAIN,MOUSE
GSM5575065,TRAIN,MOUSE
GSM5575258,TRAIN,MOUSE
GSM5575579,TRAIN,MOUSE
GSM5575612,TRAIN,MOUSE
GSM5575995,TRAIN,MOUSE
GSM5576912,TRAIN,MOUSE
GSM5577092,TRAIN,MOUSE
GSM5577604,TRAIN,MOUSE
GSM5578419,TRAIN,MOUSE
GSM5578427,TRAIN,MOUSE
GSM5578457,TRAIN,MOUSE
GSM5578490,TRAIN,MOUSE
GSM5579678,TRAIN,MOUSE
GSM5580039,TRAIN,MOUSE
GSM5580044,TRAIN,MOUSE
GSM5580048,TRAIN,MOUSE
GSM5582110,TRAIN,MOUSE
GSM5582514,TRAIN,MOUSE
GSM5582546,TRAIN,MOUSE
GSM5582560,TRAIN,MOUSE
GSM5582564,TRAIN,MOUSE
GSM5582593,TRAIN,MOUSE
GSM5583381,TRAIN,MOUSE
GSM5583633,TRAIN,MOUSE
GSM5585863,TRAIN,MOUSE
GSM5589103,TRAIN,MOUSE
GSM5589496,TRAIN,MOUSE
GSM5589701,TRAIN,MOUSE
GSM5591936,TRAIN,MOUSE
GSM5592298,TRAIN,MOUSE
GSM5592330,TRAIN,MOUSE
GSM5592341,TRAIN,MOUSE
GSM5593031,TRAIN,MOUSE
GSM5593429,TRAIN,MOUSE
GSM5594020,TRAIN,MOUSE
GSM5594042,TRAIN,MOUSE
GSM5594061,TRAIN,MOUSE
GSM5594441,TRAIN,MOUSE
GSM5595276,TRAIN,MOUSE
GSM5596756,TRAIN,MOUSE
GSM5596770,TRAIN,MOUSE
GSM5596891,TRAIN,MOUSE
GSM5597673,TRAIN,MOUSE
GSM5597810,TRAIN,MOUSE
GSM5597846,TRAIN,MOUSE
GSM5597868,TRAIN,MOUSE
GSM5598019,TRAIN,MOUSE
GSM5599144,TRAIN,MOUSE
GSM5599296,TRAIN,MOUSE
GSM5602395,TRAIN,MOUSE
GSM5602402,TRAIN,MOUSE
GSM5603061,TRAIN,MOUSE
GSM5603534,TRAIN,MOUSE
GSM5605637,TRAIN,MOUSE
GSM5605882,TRAIN,MOUSE
GSM5605908,TRAIN,MOUSE
GSM5605934,TRAIN,MOUSE
GSM5606010,TRAIN,MOUSE
GSM5606958,TRAIN,MOUSE
GSM5608340,TRAIN,MOUSE
GSM5608658,TRAIN,MOUSE
GSM5608898,TRAIN,MOUSE
GSM5610461,TRAIN,MOUSE
GSM5610798,TRAIN,MOUSE
GSM5610806,TRAIN,MOUSE
GSM5610957,TRAIN,MOUSE
GSM5610958,TRAIN,MOUSE
GSM5614306,TRAIN,MOUSE
GSM5614792,TRAIN,MOUSE
GSM5614964,TRAIN,MOUSE
GSM5615576,TRAIN,MOUSE
GSM5615593,TRAIN,MOUSE
GSM5615809,TRAIN,MOUSE
GSM5615847,TRAIN,MOUSE
GSM5615897,TRAIN,MOUSE
GSM5615995,TRAIN,MOUSE
GSM5616096,TRAIN,MOUSE
GSM5616097,TRAIN,MOUSE
GSM5617569,TRAIN,MOUSE
GSM5617570,TRAIN,MOUSE
GSM5618231,TRAIN,MOUSE
GSM5619012,TRAIN,MOUSE
GSM5620646,TRAIN,MOUSE
GSM5620812,TRAIN,MOUSE
GSM5620953,TRAIN,MOUSE
GSM5621514,TRAIN,MOUSE
GSM5621591,TRAIN,MOUSE
GSM5622097,TRAIN,MOUSE
GSM5622997,TRAIN,MOUSE
GSM5623069,TRAIN,MOUSE
GSM5623352,TRAIN,MOUSE
GSM5623777,TRAIN,MOUSE
GSM5624160,TRAIN,MOUSE
GSM5624472,TRAIN,MOUSE
GSM5624484,TRAIN,MOUSE
GSM5624519,TRAIN,MOUSE
GSM5625042,TRAIN,MOUSE
GSM5625311,TRAIN,MOUSE
GSM5625643,TRAIN,MOUSE
GSM5627838,TRAIN,MOUSE
GSM5628052,TRAIN,MOUSE
GSM5628054,TRAIN,MOUSE
GSM5628252,TRAIN,MOUSE
GSM5628257,TRAIN,MOUSE
GSM5628930,TRAIN,MOUSE
GSM5628933,TRAIN,MOUSE
GSM5629233,TRAIN,MOUSE
GSM5630130,TRAIN,MOUSE
GSM5630146,TRAIN,MOUSE
GSM5630176,TRAIN,MOUSE
GSM5630185,TRAIN,MOUSE
GSM5630376,TRAIN,MOUSE
GSM5630395,TRAIN,MOUSE
GSM5630595,TRAIN,MOUSE
GSM5630606,TRAIN,MOUSE
GSM5630637,TRAIN,MOUSE
GSM5630679,TRAIN,MOUSE
GSM5630750,TRAIN,MOUSE
GSM5630752,TRAIN,MOUSE
GSM5630769,TRAIN,MOUSE
GSM5630782,TRAIN,MOUSE
GSM5630841,TRAIN,MOUSE
GSM5630859,TRAIN,MOUSE
GSM5630984,TRAIN,MOUSE
GSM5631024,TRAIN,MOUSE
GSM5631149,TRAIN,MOUSE
GSM5631179,TRAIN,MOUSE
GSM5631206,TRAIN,MOUSE
GSM5631213,TRAIN,MOUSE
GSM5631232,TRAIN,MOUSE
GSM5631240,TRAIN,MOUSE
GSM5631314,TRAIN,MOUSE
GSM5631707,TRAIN,MOUSE
GSM5631714,TRAIN,MOUSE
GSM5632366,TRAIN,MOUSE
GSM5639417,TRAIN,MOUSE
GSM5639537,TRAIN,MOUSE
GSM5640710,TRAIN,MOUSE
GSM5640712,TRAIN,MOUSE
GSM5641011,TRAIN,MOUSE
GSM5641056,TRAIN,MOUSE
GSM5641580,TRAIN,MOUSE
GSM5641589,TRAIN,MOUSE
GSM5641710,TRAIN,MOUSE
GSM5643622,TRAIN,MOUSE
GSM5643666,TRAIN,MOUSE
GSM5646040,TRAIN,MOUSE
GSM5649875,TRAIN,MOUSE
GSM5652642,TRAIN,MOUSE
GSM5652801,TRAIN,MOUSE
GSM5652949,TRAIN,MOUSE
GSM5652998,TRAIN,MOUSE
GSM5653007,TRAIN,MOUSE
GSM5653076,TRAIN,MOUSE
GSM5653134,TRAIN,MOUSE
GSM5655051,TRAIN,MOUSE
GSM5655225,TRAIN,MOUSE
GSM5655363,TRAIN,MOUSE
GSM5655811,TRAIN,MOUSE
GSM5655841,TRAIN,MOUSE
GSM5659128,TRAIN,MOUSE
GSM5659151,TRAIN,MOUSE
GSM5659157,TRAIN,MOUSE
GSM5660410,TRAIN,MOUSE
GSM5661224,TRAIN,MOUSE
GSM5661752,TRAIN,MOUSE
GSM5661782,TRAIN,MOUSE
GSM5661806,TRAIN,MOUSE
GSM5661847,TRAIN,MOUSE
GSM5661858,TRAIN,MOUSE
GSM5661933,TRAIN,MOUSE
GSM5662004,TRAIN,MOUSE
GSM5662924,TRAIN,MOUSE
GSM5662962,TRAIN,MOUSE
GSM5663237,TRAIN,MOUSE
GSM5663423,TRAIN,MOUSE
GSM5663655,TRAIN,MOUSE
GSM5663693,TRAIN,MOUSE
GSM5663945,TRAIN,MOUSE
GSM5664451,TRAIN,MOUSE
GSM5667268,TRAIN,MOUSE
GSM5668057,TRAIN,MOUSE
GSM5668185,TRAIN,MOUSE
GSM5668703,TRAIN,MOUSE
GSM5676705,TRAIN,MOUSE
GSM5677306,TRAIN,MOUSE
GSM5678021,TRAIN,MOUSE
GSM5678022,TRAIN,MOUSE
GSM5678495,TRAIN,MOUSE
GSM5678506,TRAIN,MOUSE
GSM5681619,TRAIN,MOUSE
GSM5683180,TRAIN,MOUSE
GSM5683182,TRAIN,MOUSE
GSM5683551,TRAIN,MOUSE
GSM5683563,TRAIN,MOUSE
GSM5683607,TRAIN,MOUSE
GSM5684138,TRAIN,MOUSE
GSM5684147,TRAIN,MOUSE
GSM5684152,TRAIN,MOUSE
GSM5684258,TRAIN,MOUSE
GSM5685321,TRAIN,MOUSE
GSM5685958,TRAIN,MOUSE
GSM5686672,TRAIN,MOUSE
GSM5687552,TRAIN,MOUSE
GSM5688312,TRAIN,MOUSE
GSM5688331,TRAIN,MOUSE
GSM5688390,TRAIN,MOUSE
GSM5688398,TRAIN,MOUSE
GSM5689017,TRAIN,MOUSE
GSM5689368,TRAIN,MOUSE
GSM5689587,TRAIN,MOUSE
GSM5689757,TRAIN,MOUSE
GSM5690310,TRAIN,MOUSE
GSM5690591,TRAIN,MOUSE
GSM5691747,TRAIN,MOUSE
GSM5692607,TRAIN,MOUSE
GSM5692864,TRAIN,MOUSE
GSM5693065,TRAIN,MOUSE
GSM5693240,TRAIN,MOUSE
GSM5694671,TRAIN,MOUSE
GSM5695657,TRAIN,MOUSE
GSM5695788,TRAIN,MOUSE
GSM5696301,TRAIN,MOUSE
GSM5696486,TRAIN,MOUSE
GSM5696890,TRAIN,MOUSE
GSM5696896,TRAIN,MOUSE
GSM5697075,TRAIN,MOUSE
GSM5699157,TRAIN,MOUSE
GSM5699216,TRAIN,MOUSE
GSM5699264,TRAIN,MOUSE
GSM5699271,TRAIN,MOUSE
GSM5699314,TRAIN,MOUSE
GSM5700326,TRAIN,MOUSE
GSM5700439,TRAIN,MOUSE
GSM5701095,TRAIN,MOUSE
GSM5701145,TRAIN,MOUSE
GSM5701821,TRAIN,MOUSE
GSM5703476,TRAIN,MOUSE
GSM5703720,TRAIN,MOUSE
GSM5703721,TRAIN,MOUSE
GSM5704109,TRAIN,MOUSE
GSM5704256,TRAIN,MOUSE
GSM5704724,TRAIN,MOUSE
GSM5704728,TRAIN,MOUSE
GSM5705263,TRAIN,MOUSE
GSM5705375,TRAIN,MOUSE
GSM5705382,TRAIN,MOUSE
GSM5705385,TRAIN,MOUSE
GSM5705387,TRAIN,MOUSE
GSM5705488,TRAIN,MOUSE
GSM5706072,TRAIN,MOUSE
GSM5706382,TRAIN,MOUSE
GSM5706786,TRAIN,MOUSE
GSM5707851,TRAIN,MOUSE
GSM5708253,TRAIN,MOUSE
GSM5708289,TRAIN,MOUSE
GSM5708353,TRAIN,MOUSE
GSM5708413,TRAIN,MOUSE
GSM5708465,TRAIN,MOUSE
GSM5708502,TRAIN,MOUSE
GSM5709567,TRAIN,MOUSE
GSM5709951,TRAIN,MOUSE
GSM5710046,TRAIN,MOUSE
GSM5710407,TRAIN,MOUSE
GSM5710559,TRAIN,MOUSE
GSM5712056,TRAIN,MOUSE
GSM5712075,TRAIN,MOUSE
GSM5712087,TRAIN,MOUSE
GSM5714214,TRAIN,MOUSE
GSM5715341,TRAIN,MOUSE
GSM5719415,TRAIN,MOUSE
GSM5719822,TRAIN,MOUSE
GSM5720027,TRAIN,MOUSE
GSM5721223,TRAIN,MOUSE
GSM5721290,TRAIN,MOUSE
GSM5721393,TRAIN,MOUSE
GSM5721426,TRAIN,MOUSE
GSM5721500,TRAIN,MOUSE
GSM5721596,TRAIN,MOUSE
GSM5721982,TRAIN,MOUSE
GSM5722015,TRAIN,MOUSE
GSM5722168,TRAIN,MOUSE
GSM5722224,TRAIN,MOUSE
GSM5722300,TRAIN,MOUSE
GSM5722339,TRAIN,MOUSE
GSM5722350,TRAIN,MOUSE
GSM5722400,TRAIN,MOUSE
GSM5722435,TRAIN,MOUSE
GSM5722481,TRAIN,MOUSE
GSM5722492,TRAIN,MOUSE
GSM5722507,TRAIN,MOUSE
GSM5722520,TRAIN,MOUSE
GSM5722645,TRAIN,MOUSE
GSM5722674,TRAIN,MOUSE
GSM5722687,TRAIN,MOUSE
GSM5722701,TRAIN,MOUSE
GSM5722975,TRAIN,MOUSE
GSM5723339,TRAIN,MOUSE
GSM5724200,TRAIN,MOUSE
GSM5725898,TRAIN,MOUSE
GSM5726273,TRAIN,MOUSE
GSM5727267,TRAIN,MOUSE
GSM5728983,TRAIN,MOUSE
GSM5729332,TRAIN,MOUSE
GSM5731253,TRAIN,MOUSE
GSM5731279,TRAIN,MOUSE
GSM5731311,TRAIN,MOUSE
GSM5732198,TRAIN,MOUSE
GSM5732337,TRAIN,MOUSE
GSM5732491,TRAIN,MOUSE
GSM5732713,TRAIN,MOUSE
GSM5733234,TRAIN,MOUSE
GSM5733601,TRAIN,MOUSE
GSM5735576,TRAIN,MOUSE
GSM5735616,TRAIN,MOUSE
GSM5736944,TRAIN,MOUSE
GSM5737155,TRAIN,MOUSE
GSM5737394,TRAIN,MOUSE
GSM5737846,TRAIN,MOUSE
GSM5737867,TRAIN,MOUSE
GSM5738117,TRAIN,MOUSE
GSM5738368,TRAIN,MOUSE
GSM5738840,TRAIN,MOUSE
GSM5739583,TRAIN,MOUSE
GSM5739732,TRAIN,MOUSE
GSM5739794,TRAIN,MOUSE
GSM5740135,TRAIN,MOUSE
GSM5741472,TRAIN,MOUSE
GSM5742328,TRAIN,MOUSE
GSM5743004,TRAIN,MOUSE
GSM5743500,TRAIN,MOUSE
GSM5745480,TRAIN,MOUSE
GSM5745489,TRAIN,MOUSE
GSM5745773,TRAIN,MOUSE
GSM5745850,TRAIN,MOUSE
GSM5746204,TRAIN,MOUSE
GSM5748018,TRAIN,MOUSE
GSM5750352,TRAIN,MOUSE
GSM5751681,TRAIN,MOUSE
GSM5751699,TRAIN,MOUSE
GSM5752009,TRAIN,MOUSE
